"tag","cluster","eigen_centrality","betweenness","closeness","degree.res","degree.centralization","degree.theoretical_max","theme"
"door",15,0.0117073418659982,3599.12148728352,0.000142612664004564,237,0.377733628095018,7433802,"structures"
"living room",15,0.0106718498909107,1308.68409037168,0.000133832976445396,137,0.377733628095018,7433802,"structures"
"monument",15,0.0102384080685825,4217.79445967888,0.00014494854326714,228,0.377733628095018,7433802,"structures"
"daylighting",15,0.00979776199948975,4217.733623598,0.000144425187752744,248,0.377733628095018,7433802,"structures"
"memorial",15,0.00932201794382709,2153.0092545719,0.000140056022408964,204,0.377733628095018,7433802,"structures"
"statue",15,0.00915467984219178,4054.04049531678,0.000144237703735757,214,0.377733628095018,7433802,"structures"
"ceiling",15,0.00891933726012984,4134.63468964089,0.000141743444365698,219,0.377733628095018,7433802,"structures"
"church",15,0.00870395919469032,1794.3034809479,0.000140173815531259,122,0.377733628095018,7433802,"structures"
"château",15,0.00827498515373672,611.715898541977,0.000133173525103209,108,0.377733628095018,7433802,"structures"
"archaeological site",15,0.00798882514355624,2260.84365957807,0.000144196106705119,167,0.377733628095018,7433802,"structures"
"ancient history",15,0.00706139846248389,2592.2738273911,0.000138083402375035,170,0.377733628095018,7433802,"structures"
"hardwood",15,0.00681673229307857,4171.05532659045,0.000142490738102023,206,0.377733628095018,7433802,"structures"
"history",15,0.00623129087556979,4863.66718972835,0.000144717800289436,231,0.377733628095018,7433802,"structures"
"headstone",15,0.00598105341432287,1141.75423560889,0.000138255219134522,159,0.377733628095018,7433802,"structures"
"place of worship",15,0.00597076179241944,775.048020144528,0.000134989200863931,119,0.377733628095018,7433802,"structures"
"porch",15,0.00573800861011383,431.39502207763,0.000129032258064516,94,0.377733628095018,7433802,"structures"
"grave",15,0.00519867049127051,1732.09010562595,0.000140036409466461,161,0.377733628095018,7433802,"structures"
"wood stain",15,0.00515783869986316,5050.12537046021,0.000143843498273878,205,0.377733628095018,7433802,"structures"
"steeple",15,0.00475096570121796,626.807117833773,0.000136481506755835,110,0.377733628095018,7433802,"structures"
"deck",15,0.00466097055523337,3323.28477019597,0.000143698807299899,141,0.377733628095018,7433802,"structures"
"castle",15,0.00451515948320165,1099.7433998421,0.000136221223266585,91,0.377733628095018,7433802,"structures"
"downtown",15,0.00443209998730928,410.483242123711,0.00013349352556401,89,0.377733628095018,7433802,"structures"
"bedroom",15,0.0043338876346162,370.939146855425,0.000132855055134848,70,0.377733628095018,7433802,"structures"
"arch",15,0.00428236020164906,3914.64879905964,0.000145475705557172,200,0.377733628095018,7433802,"structures"
"cemetery",15,0.00410194224603988,1244.82038791399,0.00013984058173682,148,0.377733628095018,7433802,"structures"
"chapel",15,0.00407259625047469,1136.33357748165,0.000138064337981499,121,0.377733628095018,7433802,"structures"
"bed",15,0.00402051455212894,835.900383236895,0.000133689839572193,101,0.377733628095018,7433802,"structures"
"stone carving",15,0.0039840591804945,2105.06196511313,0.000146327187591454,134,0.377733628095018,7433802,"structures"
"historic site",15,0.00395344281539625,2534.15158010613,0.00013933398355859,155,0.377733628095018,7433802,"structures"
"brick",15,0.00330473684073204,1841.75447992891,0.000142227279192149,160,0.377733628095018,7433802,"structures"
"dining room",15,0.00316357602444947,769.0791887524,0.00013051422605064,70,0.377733628095018,7433802,"structures"
"historic house",15,0.00293049487707028,365.850444260307,0.000128205128205128,54,0.377733628095018,7433802,"structures"
"beam",15,0.0027724434459406,1042.06448614316,0.00013575889220744,101,0.377733628095018,7433802,"structures"
"fortification",15,0.00276782787210147,565.070022901486,0.000141562853907135,86,0.377733628095018,7433802,"structures"
"stairs",15,0.00265604831788184,1398.34013199445,0.000140075640846057,116,0.377733628095018,7433802,"structures"
"wood flooring",15,0.00258994884008966,1152.97957618295,0.000136612021857923,111,0.377733628095018,7433802,"structures"
"handrail",15,0.00247677116860972,1340.83661387213,0.000141442715700141,107,0.377733628095018,7433802,"structures"
"carving",15,0.0024502767223477,3765.36774660221,0.000148720999405116,167,0.377733628095018,7433802,"structures"
"outhouse",15,0.00244288732807142,432.802559971132,0.000136481506755835,64,0.377733628095018,7433802,"structures"
"apartment",15,0.00240346469346755,363.778322176704,0.000125628140703518,80,0.377733628095018,7433802,"structures"
"kitchen",15,0.00237989908573158,577.001309705092,0.000131406044678055,69,0.377733628095018,7433802,"structures"
"lumber",15,0.00224092049733114,1261.01329138348,0.000133173525103209,112,0.377733628095018,7433802,"structures"
"medieval architecture",15,0.00216191296449335,336.622799064197,0.000124362641462505,90,0.377733628095018,7433802,"structures"
"brickwork",15,0.00215918447084002,1676.07693124092,0.000140567894292943,123,0.377733628095018,7433802,"structures"
"mixed use",15,0.0020429774224104,344.776783615863,0.000129315918789603,56,0.377733628095018,7433802,"structures"
"stately home",15,0.00200615346197418,963.774855477881,0.000136518771331058,81,0.377733628095018,7433802,"structures"
"spire",15,0.00199079766408274,1200.47540558771,0.000137589433131535,86,0.377733628095018,7433802,"structures"
"elevation",15,0.00193726936594846,1147.37126521632,0.000139236981342244,79,0.377733628095018,7433802,"structures"
"commemorative plaque",15,0.00181128346722809,949.441293365134,0.000138927479855515,91,0.377733628095018,7433802,"structures"
"concrete",15,0.00172578980986284,1779.64104800545,0.000143492610130578,135,0.377733628095018,7433802,"structures"
"lobby",15,0.00162907371778259,616.298544299301,0.000128799587841319,98,0.377733628095018,7433802,"structures"
"cabinetry",15,0.00150387088976701,336.352901403969,0.000122564039710749,69,0.377733628095018,7433802,"structures"
"countertop",15,0.00146625998784918,994.77164675824,0.00012987012987013,62,0.377733628095018,7433802,"structures"
"bathroom",15,0.00136777367859589,113.398968164692,0.000125454773554134,63,0.377733628095018,7433802,"structures"
"pavilion",15,0.0013577426770001,958.989876325998,0.000139997200055999,74,0.377733628095018,7433802,"structures"
"stele",15,0.00131543585819178,274.179744710014,0.000133102622121656,71,0.377733628095018,7433802,"structures"
"fireplace",15,0.00121041420147814,436.054791085512,0.000131147540983607,76,0.377733628095018,7433802,"structures"
"desk",15,0.00118780527643089,3310.60815537508,0.000134390538906061,89,0.377733628095018,7433802,"structures"
"bed frame",15,0.00110935783022191,32.4208212535449,0.000116781501810113,35,0.377733628095018,7433802,"structures"
"hearth",15,0.00106771839144344,361.555341117846,0.00013271400132714,83,0.377733628095018,7433802,"structures"
"plywood",15,0.00104155562985986,493.293209933825,0.00012950012950013,74,0.377733628095018,7433802,"structures"
"palace",15,0.00103857218472827,270.007565993332,0.000131010087776759,53,0.377733628095018,7433802,"structures"
"balcony",15,0.00100023402938692,692.855077580244,0.000135703623286742,57,0.377733628095018,7433802,"structures"
"laminate flooring",15,0.000984590571962065,256.034371633616,0.000131700250230475,54,0.377733628095018,7433802,"structures"
"national trust for places of historic interest or natural beauty",15,0.000965783384760399,430.274208028684,0.000124564025909317,62,0.377733628095018,7433802,"structures"
"manor house",15,0.000964995431886264,85.5171664410801,0.000120962864400629,27,0.377733628095018,7433802,"structures"
"shade",15,0.000946120949522756,531.576675532899,0.000134843581445523,79,0.377733628095018,7433802,"structures"
"tile",15,0.000940168927381333,2236.83436624808,0.000136091453456723,92,0.377733628095018,7433802,"structures"
"alley",15,0.000923628802485417,341.793639208857,0.000138427464008859,59,0.377733628095018,7433802,"structures"
"sash window",15,0.000914185784464235,52.0439421349213,0.000126214817619589,38,0.377733628095018,7433802,"structures"
"condominium",15,0.000886787898445545,1171.36169478986,0.000134408602150538,66,0.377733628095018,7433802,"structures"
"boathouse",15,0.000860475554240437,43.6586200834372,0.000121921482565228,24,0.377733628095018,7433802,"structures"
"suite",15,0.000849023222209529,150.644935515355,0.000122669283611384,40,0.377733628095018,7433802,"structures"
"window treatment",15,0.000832607687849973,287.207825335008,0.00012993762993763,56,0.377733628095018,7433802,"structures"
"column",15,0.000832352088224543,1643.30321324037,0.000141083521444695,98,0.377733628095018,7433802,"structures"
"sink",15,0.000800948823610527,325.473544881033,0.000127616130678918,57,0.377733628095018,7433802,"structures"
"shelving",15,0.0007972011441835,735.808501625332,0.000130174433741213,82,0.377733628095018,7433802,"structures"
"commercial building",15,0.000739391240326356,98.057717120505,0.000127145581691036,36,0.377733628095018,7433802,"structures"
"patio",15,0.000720842109799931,107.691558103372,0.000122010736944851,43,0.377733628095018,7433802,"structures"
"baluster",15,0.000683071972869305,152.513377768079,0.000124595066035385,54,0.377733628095018,7433802,"structures"
"hotel",15,0.000659627780356481,580.608008881337,0.000137174211248285,48,0.377733628095018,7433802,"structures"
"hall",15,0.000659180017217332,845.38708949619,0.000132397722759169,85,0.377733628095018,7433802,"structures"
"parish",15,0.000633823666756991,181.235263735255,0.000123639960435213,40,0.377733628095018,7433802,"structures"
"shelf",15,0.000625793679315588,1344.19593948262,0.000135208220659816,103,0.377733628095018,7433802,"structures"
"garden buildings",15,0.000615241675119204,175.473442475903,0.000128320287437444,38,0.377733628095018,7433802,"structures"
"cross",15,0.000609129261220014,1005.21584281722,0.00013700506918756,64,0.377733628095018,7433802,"structures"
"corporate headquarters",15,0.000603897663815165,820.713183691338,0.000134480903711673,58,0.377733628095018,7433802,"structures"
"campus",15,0.000595451029812564,134.991624134809,0.000122835032551284,36,0.377733628095018,7433802,"structures"
"plumbing fixture",15,0.000569138764631192,251.431623778512,0.000129466597617815,61,0.377733628095018,7433802,"structures"
"villa",15,0.00053594676679471,159.087536167022,0.000120048019207683,29,0.377733628095018,7433802,"structures"
"bathtub",15,0.000523473668388658,373.921178005756,0.000134030290845731,59,0.377733628095018,7433802,"structures"
"antique",15,0.000496295454319849,603.762026570714,0.000132117849121416,73,0.377733628095018,7433802,"structures"
"window covering",15,0.000494181869388945,489.475040691757,0.000135464643727987,52,0.377733628095018,7433802,"structures"
"attic",15,0.000487817100759775,60.5201973761641,0.000120423892100193,38,0.377733628095018,7433802,"structures"
"bell tower",15,0.00048600138596459,52.2205143705611,0.000117137167623287,35,0.377733628095018,7433802,"structures"
"almshouse",15,0.000459246695614944,53.3660328303092,0.000121802679658952,27,0.377733628095018,7433802,"structures"
"classical architecture",15,0.000457781498618404,497.184402442774,0.000133475707421249,49,0.377733628095018,7433802,"structures"
"stained glass",15,0.00045651383202796,217.143488463088,0.000123931094311563,57,0.377733628095018,7433802,"structures"
"cuisine classique",15,0.00043758614976968,21.514391280228,0.000116252034410602,22,0.377733628095018,7433802,"structures"
"bed sheet",15,0.000429129965037591,325.967277009365,0.000131233595800525,50,0.377733628095018,7433802,"structures"
"dome",15,0.000425143929282027,258.059221821898,0.000137589433131535,51,0.377733628095018,7433802,"structures"
"carpenter",15,0.000414311674831566,87.1406927689371,0.000127632418634333,35,0.377733628095018,7433802,"structures"
"garage",15,0.000402858047932977,86.8229393833987,0.00012291052114061,30,0.377733628095018,7433802,"structures"
"wood burning stove",15,0.000360605380049904,159.831735675781,0.000127437237160698,48,0.377733628095018,7433802,"structures"
"home appliance",15,0.000358708783394201,303.342652210136,0.000125046892584719,60,0.377733628095018,7433802,"structures"
"totem",15,0.00035549397298709,113.187433283592,0.000125470514429109,28,0.377733628095018,7433802,"structures"
"national historic landmark",15,0.000333662230478139,85.9249648717903,0.000118948495301534,42,0.377733628095018,7433802,"structures"
"reflecting pool",15,0.0003331562892174,242.410084614144,0.000129483361388062,25,0.377733628095018,7433802,"structures"
"courtyard",15,0.000319422096610777,372.572580067152,0.000132766861391397,46,0.377733628095018,7433802,"structures"
"artifact",15,0.000317587241547937,486.00852564894,0.000131475151196424,66,0.377733628095018,7433802,"structures"
"gate",15,0.000314794987048725,244.97723199575,0.000127323656735421,55,0.377733628095018,7433802,"structures"
"plank",15,0.000310290561463525,59.3035223034063,0.00012923235978289,37,0.377733628095018,7433802,"structures"
"curtain",15,0.000307862105444927,226.357265177419,0.000125391849529781,41,0.377733628095018,7433802,"structures"
"chinese architecture",15,0.000293023079494069,443.674035641679,0.00013250298131708,38,0.377733628095018,7433802,"structures"
"chest of drawers",15,0.000291820553722907,513.756931910831,0.000130327121073895,54,0.377733628095018,7433802,"structures"
"hacienda",15,0.000289431172119211,98.6949146051654,0.00012586532410321,29,0.377733628095018,7433802,"structures"
"mirror",15,0.000278183527755338,586.861112687974,0.000134535180949818,53,0.377733628095018,7433802,"structures"
"picket fence",15,0.00027266487393454,197.970117391544,0.0001311303435615,35,0.377733628095018,7433802,"structures"
"classical sculpture",15,0.000268030328296089,208.358046012367,0.000133440085401655,46,0.377733628095018,7433802,"structures"
"plaza",15,0.000262482491249601,143.372351858546,0.000127145581691036,30,0.377733628095018,7433802,"structures"
"chainsaw carving",15,0.000244356736587629,421.47973669349,0.000133689839572193,43,0.377733628095018,7433802,"structures"
"varnish",15,0.000240955765163984,106.502741300076,0.000125881168177241,35,0.377733628095018,7433802,"structures"
"home fencing",15,0.000240152409711859,358.381901355565,0.000134661998384056,50,0.377733628095018,7433802,"structures"
"arcade",15,0.000228858426746906,420.03642989119,0.000132327643244674,46,0.377733628095018,7433802,"structures"
"totem pole",15,0.000222058458062479,19.7525716272071,0.000116740602381508,18,0.377733628095018,7433802,"structures"
"obelisk",15,0.000218543502768472,112.18891147591,0.00012370113805047,29,0.377733628095018,7433802,"structures"
"mattress",15,0.000218437299611959,313.068802230583,0.0001312163758037,43,0.377733628095018,7433802,"structures"
"town square",15,0.000215228347206314,185.415114805705,0.00012950012950013,31,0.377733628095018,7433802,"structures"
"toilet",15,0.000212361273802859,538.001964372987,0.000127534753220253,36,0.377733628095018,7433802,"structures"
"turret",15,0.000207924224370607,77.0340435335945,0.00011997600479904,32,0.377733628095018,7433802,"structures"
"plaster",15,0.000200150775384416,135.950111694012,0.0001271132579128,36,0.377733628095018,7433802,"structures"
"bookcase",15,0.000195750363137923,351.047538717943,0.000128188693757211,52,0.377733628095018,7433802,"structures"
"major appliance",15,0.000192228953981475,160.145938699058,0.000124208172897777,37,0.377733628095018,7433802,"structures"
"solar power",15,0.000187237365641471,41.519693179051,0.000125628140703518,20,0.377733628095018,7433802,"structures"
"bathroom accessory",15,0.000186057835438639,142.341571188815,0.000121521448535667,34,0.377733628095018,7433802,"structures"
"composite material",15,0.00017715592535475,488.42917649211,0.000132855055134848,54,0.377733628095018,7433802,"structures"
"courthouse",15,0.000171747801158845,27.9051476936432,0.000118385225523855,24,0.377733628095018,7433802,"structures"
"solar energy",15,0.000164604538590922,40.4388536242369,0.000127032520325203,20,0.377733628095018,7433802,"structures"
"scaffolding",15,0.00015596621347026,26.8377190006503,0.000124300807955252,29,0.377733628095018,7433802,"structures"
"pergola",15,0.000153250124840453,72.1204174978073,0.000121124031007752,25,0.377733628095018,7433802,"structures"
"shrine",15,0.000125210546129291,222.027368147071,0.000130684788290643,32,0.377733628095018,7433802,"structures"
"bedding",15,0.000120217615652781,51.9887675757753,0.000123183050012318,27,0.377733628095018,7433802,"structures"
"cupboard",15,0.000116882039377691,67.1996286644535,0.00012402331638348,29,0.377733628095018,7433802,"structures"
"drawer",15,0.000112125524799708,77.342939119461,0.000124161907126893,28,0.377733628095018,7433802,"structures"
"stove",15,0.000109333258843464,147.047513907295,0.000124953142571536,26,0.377733628095018,7433802,"structures"
"masonry oven",15,0.000109075917664904,211.707239146613,0.000126662444585181,33,0.377733628095018,7433802,"structures"
"toilet seat",15,0.000102686050525886,21.6604634928854,0.000112258643915582,25,0.377733628095018,7433802,"structures"
"cathedral",15,0.000100699402330595,23.3390513739784,0.0001179106237472,26,0.377733628095018,7433802,"structures"
"laundry room",15,9.77775582951316e-05,12.3584102060207,0.000120048019207683,18,0.377733628095018,7433802,"structures"
"monolith",15,8.87347991561105e-05,361.054536677674,0.000129785853341986,34,0.377733628095018,7433802,"structures"
"under cabinet lighting",15,8.03483998278411e-05,114.092561608939,0.000122040517451794,22,0.377733628095018,7433802,"structures"
"duvet cover",15,8.03210012755816e-05,65.4375585937744,0.000123076923076923,18,0.377733628095018,7433802,"structures"
"relief",15,7.65864718880689e-05,97.1461593922154,0.000130429111777749,38,0.377733628095018,7433802,"structures"
"bathroom cabinet",15,7.38167056674163e-05,285.672290066817,0.000118525542254356,20,0.377733628095018,7433802,"structures"
"carpet",15,7.13424803377233e-05,352.759488455716,0.000134553283100108,41,0.377733628095018,7433802,"structures"
"mythology",15,5.57262205147476e-05,111.983720548752,0.000128139415684264,26,0.377733628095018,7433802,"structures"
"tap",15,3.16136098061262e-05,87.069508505998,0.000110901630253965,27,0.377733628095018,7433802,"structures"
"tomb",15,2.99610023800285e-05,8.71283552069163,0.000114077116130504,19,0.377733628095018,7433802,"structures"
"bathroom sink",15,2.71631141288554e-05,41.6363136409366,0.000112739571589628,18,0.377733628095018,7433802,"structures"
"bidet",15,2.4264161369848e-05,5.93443319405809,0.000111569786901707,17,0.377733628095018,7433802,"structures"
"vehicle",18,0.444131983083335,33960.3401587209,0.000147275405007364,1044,0.377733628095018,7433802,"transport"
"car",18,0.290382050169813,33831.9945662262,0.000149588631264024,885,0.377733628095018,7433802,"transport"
"road",18,0.278685073630725,12469.7087802901,0.000141183114499506,557,0.377733628095018,7433802,"transport"
"motor vehicle",18,0.172916772139782,24299.3699134687,0.000147405660377358,636,0.377733628095018,7433802,"transport"
"transport",18,0.165932927215151,16082.309563921,0.000144592249855408,503,0.377733628095018,7433802,"transport"
"infrastructure",18,0.130878878917312,8524.38583507416,0.000143307537976498,372,0.377733628095018,7433802,"transport"
"mode of transport",18,0.0971234887984289,17754.7520390587,0.000145137880986938,513,0.377733628095018,7433802,"transport"
"lane",18,0.0920713338052015,3091.46080761895,0.000137117784176608,254,0.377733628095018,7433802,"transport"
"land vehicle",18,0.084135706892045,8519.58996683711,0.000140213123948402,363,0.377733628095018,7433802,"transport"
"automotive exterior",18,0.0746861099234517,18405.8397147043,0.000148389968838107,481,0.377733628095018,7433802,"transport"
"asphalt",18,0.0746481437458895,7707.94791999356,0.000144759698899826,398,0.377733628095018,7433802,"transport"
"highway",18,0.0709727748424833,577.139376225615,0.000128139415684264,165,0.377733628095018,7433802,"transport"
"automotive design",18,0.0643872853484642,7976.91952424583,0.000142816338189089,392,0.377733628095018,7433802,"transport"
"track",18,0.0637077145539141,5374.46346458495,0.000145666423889294,268,0.377733628095018,7433802,"transport"
"rail transport",18,0.0580202374504468,1843.99989252522,0.00013798813302056,212,0.377733628095018,7433802,"transport"
"train",18,0.0435763365755989,1719.32803895769,0.000144112984579911,162,0.377733628095018,7433802,"transport"
"bicycle",18,0.039047422246818,2734.09256814428,0.000146412884333821,207,0.377733628095018,7433802,"transport"
"cycling",18,0.0356088451623412,4949.8830965596,0.000146520146520147,189,0.377733628095018,7433802,"transport"
"rolling stock",18,0.0349078594086016,1091.33563869236,0.000138197899391929,144,0.377733628095018,7433802,"transport"
"locomotive",18,0.0320985268610504,331.127484972385,0.000136332651670075,92,0.377733628095018,7433802,"transport"
"street",18,0.0311834740925911,7007.82680473308,0.000144654997830175,314,0.377733628095018,7433802,"transport"
"family car",18,0.0291957100719452,8274.03508213558,0.000143905597927759,268,0.377733628095018,7433802,"transport"
"road surface",18,0.0277777854614783,7892.54163734124,0.000148898153662895,302,0.377733628095018,7433802,"transport"
"road bicycle",18,0.0265051518623857,1471.86674194743,0.000142005112184039,163,0.377733628095018,7433802,"transport"
"mountain bike",18,0.0254343263501625,1196.84850739191,0.000136184120931499,131,0.377733628095018,7433802,"transport"
"wheel",18,0.0217880321700128,12996.0201376618,0.00014712373105782,316,0.377733628095018,7433802,"transport"
"luxury vehicle",18,0.0217580329798461,2907.41362597589,0.0001354096140826,192,0.377733628095018,7433802,"transport"
"automotive tire",18,0.0205951428267515,9333.90004522304,0.000146756677428823,256,0.377733628095018,7433802,"transport"
"road trip",18,0.0204765564487592,1182.37645786685,0.000134698275862069,104,0.377733628095018,7433802,"transport"
"classic",18,0.0200405580919278,2650.14383473972,0.00013986013986014,163,0.377733628095018,7433802,"transport"
"railroad car",18,0.0199524591886273,1117.63514667684,0.000138657792567942,125,0.377733628095018,7433802,"transport"
"controlled access highway",18,0.0195165784334188,365.626818760627,0.000130005200208008,82,0.377733628095018,7433802,"transport"
"off roading",18,0.0154876867742984,1985.42018568266,0.000128073770491803,131,0.377733628095018,7433802,"transport"
"vintage car",18,0.0153781977365521,2333.54090947067,0.000132397722759169,121,0.377733628095018,7433802,"transport"
"automotive wheel system",18,0.013808135276672,4891.21511241535,0.000138197899391929,176,0.377733628095018,7433802,"transport"
"motorcycle",18,0.0137748938451779,999.599323343629,0.000136761487964989,127,0.377733628095018,7433802,"transport"
"public transport",18,0.0134765069567178,3497.47980607603,0.000146177459435755,146,0.377733628095018,7433802,"transport"
"tire",18,0.0133668565388557,6040.32885380104,0.000145581598485951,200,0.377733628095018,7433802,"transport"
"cycle sport",18,0.0133295985954114,614.976149802328,0.000131268049356787,95,0.377733628095018,7433802,"transport"
"antique car",18,0.0116626459935296,561.32677177248,0.000132100396301189,94,0.377733628095018,7433802,"transport"
"extreme sport",18,0.0110792780884232,8930.41393390786,0.00014712373105782,200,0.377733628095018,7433802,"transport"
"truck",18,0.0107400160031607,1240.52070089003,0.000132749236691889,108,0.377733628095018,7433802,"transport"
"motorcycling",18,0.0106657000238681,392.432091251388,0.000126358352287086,90,0.377733628095018,7433802,"transport"
"cable car",18,0.0101413821924921,2415.62407526235,0.000142531356898518,122,0.377733628095018,7433802,"transport"
"auto part",18,0.00998113676867679,7047.67976959847,0.000144487790781679,212,0.377733628095018,7433802,"transport"
"racing",18,0.00941890616742016,688.425977618146,0.000127291242362525,115,0.377733628095018,7433802,"transport"
"bicycle accessory",18,0.00892323092325742,2311.7151739794,0.000143410296859315,139,0.377733628095018,7433802,"transport"
"sport utility vehicle",18,0.00832694407769248,1054.0527905443,0.000134264232008593,112,0.377733628095018,7433802,"transport"
"motorsport",18,0.00813960986171353,790.090116423034,0.000130039011703511,97,0.377733628095018,7433802,"transport"
"aviation",22,0.00795736563264573,5617.34549873769,0.000146606069491277,232,0.377733628095018,7433802,"transport"
"flight",22,0.00759698574770295,3153.02594463371,0.00013846579894766,191,0.377733628095018,7433802,"transport"
"sports car",18,0.00734956704414109,640.763781871015,0.000126984126984127,75,0.377733628095018,7433802,"transport"
"mid size car",18,0.00733055347125364,4995.1603772026,0.000142005112184039,114,0.377733628095018,7433802,"transport"
"mountain biking",18,0.00723673658202369,351.925942655946,0.00011883541295306,63,0.377733628095018,7433802,"transport"
"off road vehicle",18,0.00681926378573646,502.47042793936,0.000129198966408269,73,0.377733628095018,7433802,"transport"
"bicycle racing",18,0.00627460012313634,1669.46871568344,0.000132432790358893,80,0.377733628095018,7433802,"transport"
"vehicle door",18,0.00606873954581726,1532.70587982282,0.00013873473917869,120,0.377733628095018,7433802,"transport"
"performance car",18,0.00593865728542514,1532.767525987,0.000129819550824354,87,0.377733628095018,7433802,"transport"
"classic car",18,0.00587969285632488,419.765841644767,0.000121758188238159,59,0.377733628095018,7433802,"transport"
"personal luxury car",18,0.00586621336083986,1512.7285037468,0.000130736043927311,100,0.377733628095018,7433802,"transport"
"bumper",18,0.00579368115322663,3106.87081672998,0.000138121546961326,122,0.377733628095018,7433802,"transport"
"compact car",18,0.00550129707318918,4180.0552441359,0.000138888888888889,135,0.377733628095018,7433802,"transport"
"windshield",18,0.00548897958094147,1218.44049942492,0.000139508928571429,127,0.377733628095018,7433802,"transport"
"aircraft",22,0.00539259109502537,3127.50996131617,0.000141322781232335,166,0.377733628095018,7433802,"transport"
"sedan",18,0.00538644173891045,1596.31971915082,0.000134952766531714,110,0.377733628095018,7433802,"transport"
"airplane",22,0.00512790974821641,2087.17873882682,0.000144425187752744,162,0.377733628095018,7433802,"transport"
"full size car",18,0.0051028260615156,1003.71151206819,0.000128320287437444,87,0.377733628095018,7433802,"transport"
"motocross",18,0.00509336055295329,150.489741813342,0.000123107226394189,53,0.377733628095018,7433802,"transport"
"public utility",18,0.00503862789687498,5636.98027410931,0.000140984068800226,215,0.377733628095018,7433802,"transport"
"racing bicycle",18,0.00488374928914255,522.38921075287,0.000131821776957553,59,0.377733628095018,7433802,"transport"
"city car",18,0.00484566944416927,3255.3835707377,0.000141904356463743,124,0.377733628095018,7433802,"transport"
"air travel",22,0.00476757685939281,1788.04394701055,0.000140646976090014,147,0.377733628095018,7433802,"transport"
"metropolitan area",18,0.00469470808912036,2140.65039858706,0.000140016802016242,162,0.377733628095018,7433802,"transport"
"commercial vehicle",18,0.00465643170648286,636.432808350019,0.000129282482223659,78,0.377733628095018,7433802,"transport"
"trailer",18,0.00463507209016371,1264.94751457363,0.00013646288209607,92,0.377733628095018,7433802,"transport"
"driving",18,0.00459938210448103,2670.38294913893,0.000140252454417952,105,0.377733628095018,7433802,"transport"
"train station",18,0.00450899410134621,1016.46785817729,0.000133031794598909,66,0.377733628095018,7433802,"transport"
"pedestrian",18,0.00449381040296951,846.145186819312,0.000133725595078898,93,0.377733628095018,7433802,"transport"
"scrap",18,0.00447288548698225,2781.41442682993,0.000142511044605957,152,0.377733628095018,7433802,"transport"
"engine",18,0.00409866521564672,1386.63916989173,0.000135722041259501,89,0.377733628095018,7433802,"transport"
"pickup truck",18,0.00401836159424925,238.58449715796,0.000126630365961758,58,0.377733628095018,7433802,"transport"
"rallying",18,0.00398218933876565,496.856670575495,0.000130531262237306,51,0.377733628095018,7433802,"transport"
"world rally championship",18,0.00373899877270443,751.085701834483,0.000133689839572193,56,0.377733628095018,7433802,"transport"
"construction equipment",18,0.00370025000390058,300.130488153172,0.000126167045167802,73,0.377733628095018,7433802,"transport"
"rim",18,0.00369300583893789,1862.11523026066,0.00013430029546065,94,0.377733628095018,7433802,"transport"
"iron",18,0.0034623363781505,2976.92534461455,0.000142571998859424,195,0.377733628095018,7433802,"transport"
"auto racing",18,0.00338667947229245,723.116690827471,0.000128899200824955,53,0.377733628095018,7433802,"transport"
"jeep",18,0.00331466382410663,85.8030577377026,0.000120409391932571,36,0.377733628095018,7433802,"transport"
"bicycle wheel",18,0.00323792620214268,387.741846756854,0.000138561729250381,79,0.377733628095018,7433802,"transport"
"supercar",18,0.00313093115475194,80.0878800478517,0.000123107226394189,40,0.377733628095018,7433802,"transport"
"tractor",18,0.00305131811020473,1055.75280081154,0.000136630687252357,69,0.377733628095018,7433802,"transport"
"van",18,0.00298325245096438,488.40894639252,0.000132257637878587,61,0.377733628095018,7433802,"transport"
"agricultural machinery",18,0.0029205929489323,946.180188703536,0.000134174158057158,73,0.377733628095018,7433802,"transport"
"passenger",18,0.00290601661546672,994.943205653575,0.00013374348000535,83,0.377733628095018,7433802,"transport"
"steam engine",18,0.00287425397020784,55.9906108734487,0.000122594090964815,43,0.377733628095018,7433802,"transport"
"guard rail",18,0.00272178568028302,1014.88008662375,0.000132538104705103,106,0.377733628095018,7433802,"transport"
"machine",18,0.00259273901014765,6188.54735370807,0.000142287990893569,164,0.377733628095018,7433802,"transport"
"travel trailer",18,0.00258114108655961,203.647399689403,0.000125643925116221,49,0.377733628095018,7433802,"transport"
"bus",18,0.00253539478341962,400.641527936132,0.000131613582521716,64,0.377733628095018,7433802,"transport"
"hot rod",18,0.00218838822329841,59.5297836276635,0.000123533045089561,26,0.377733628095018,7433802,"transport"
"snowplow",18,0.00217751655009537,57.6212804119193,0.000119232144986288,33,0.377733628095018,7433802,"transport"
"freeride",18,0.00217387288040752,734.665822685106,0.000131630906936949,54,0.377733628095018,7433802,"transport"
"custom car",18,0.00215152469255402,220.748309400729,0.000117550252733043,38,0.377733628095018,7433802,"transport"
"car seat",18,0.00212182772285674,266.961542312075,0.000132240148108966,65,0.377733628095018,7433802,"transport"
"automotive lighting",18,0.00211730464873245,410.077684603215,0.000126182965299685,70,0.377733628095018,7433802,"transport"
"bicycle frame",18,0.00211697627734152,1202.84510870363,0.0001399188470687,72,0.377733628095018,7433802,"transport"
"wagon",18,0.00211537636153486,148.18136495906,0.000129382843834908,65,0.377733628095018,7433802,"transport"
